"Geneid","GeneName","NewName","GeneType","chr","start","end","strand","logFC","logCPM","PValue","FDR","significance"
"ENSG00000122435","TRMT13","ENSG00000122435_TRMT13","protein_coding","chr1",100133150,100150496,"+",-0.590564712551157,3.87029654394735,0.0702126040778213,0.28497484312814,"Not_significant"
"ENSG00000185168","LINC00482","ENSG00000185168_LINC00482","lncRNA","chr17",81303771,81309278,"-",1.05100454202723,1.55687988455278,0.0702460442043902,0.28497484312814,"Not_significant"
"ENSG00000131504","DIAPH1","ENSG00000131504_DIAPH1","protein_coding","chr5",141515016,141619055,"-",-0.441196394763215,8.21714852593302,0.0702488794825761,0.28497484312814,"Not_significant"
"ENSG00000168610","STAT3","ENSG00000168610_STAT3","protein_coding","chr17",42313324,42388568,"-",0.426431505685468,7.04039805516271,0.0702734863061888,0.284994744296419,"Not_significant"
"ENSG00000263335","ENSG00000263335","ENSG00000263335_ENSG00000263335","lncRNA","chr16",15726674,15732993,"+",-1.07170362420368,0.910328169216535,0.0703055846294263,0.28504500763713,"Not_significant"
"ENSG00000133477","FAM83F","ENSG00000133477_FAM83F","protein_coding","chr22",39994954,40043534,"+",0.517349707564884,4.45295596284159,0.0703597747190301,0.285184785958389,"Not_significant"
"ENSG00000213740","SERBP1P1","ENSG00000213740_SERBP1P1","processed_pseudogene","chrX",68783472,68785066,"+",-0.618357424083248,3.5733585533168,0.0704238234222409,0.285364434068946,"Not_significant"
"ENSG00000108846","ABCC3","ENSG00000108846_ABCC3","protein_coding","chr17",50634777,50692253,"+",0.78354323568749,2.36090411406223,0.0705130696242931,0.285553558934392,"Not_significant"
"ENSG00000164379","FOXQ1","ENSG00000164379_FOXQ1","protein_coding","chr6",1312098,1314758,"+",-0.763948969515375,2.71632682343583,0.0705345301617911,0.285553558934392,"Not_significant"
"ENSG00000118997","DNAH7","ENSG00000118997_DNAH7","protein_coding","chr2",195737703,196068837,"-",1.2270572503634,-0.251393493096809,0.0705349624449958,0.285553558934392,"Not_significant"
"ENSG00000111358","GTF2H3","ENSG00000111358_GTF2H3","protein_coding","chr12",123633739,123662604,"+",-0.439831512969779,5.62022754368882,0.0705672344159476,0.285553558934392,"Not_significant"
"ENSG00000099954","CECR2","ENSG00000099954_CECR2","protein_coding","chr22",17359949,17558151,"+",1.03911798405319,0.959429321422006,0.0705691948838968,0.285553558934392,"Not_significant"
"ENSG00000256238","SUPT16HP1","ENSG00000256238_SUPT16HP1","processed_pseudogene","chr12",16399274,16402406,"-",-1.0969008752124,0.368265124560601,0.0706356493438796,0.285686297944611,"Not_significant"
"ENSG00000100867","DHRS2","ENSG00000100867_DHRS2","protein_coding","chr14",23630115,23645639,"+",1.11434027504542,3.4494503656156,0.0706431894768144,0.285686297944611,"Not_significant"
"ENSG00000129675","ARHGEF6","ENSG00000129675_ARHGEF6","protein_coding","chrX",136665547,136780932,"-",1.0344519936328,0.793348382692749,0.0706806241761521,0.285686297944611,"Not_significant"
"ENSG00000185201","IFITM2","ENSG00000185201_IFITM2","protein_coding","chr11",303655,309397,"+",0.514559106466974,7.39890805237772,0.070680994078789,0.285686297944611,"Not_significant"
"ENSG00000241685","ARPC1A","ENSG00000241685_ARPC1A","protein_coding","chr7",99325898,99366262,"+",-0.510211681175979,4.43201188953997,0.0707335135072608,0.285818716870401,"Not_significant"
"ENSG00000228288","PCAT6","ENSG00000228288_PCAT6","lncRNA","chr1",202810850,202812473,"+",1.18674350339472,1.30959108655223,0.0707758744489896,0.285910025070953,"Not_significant"
"ENSG00000129474","AJUBA","ENSG00000129474_AJUBA","protein_coding","chr14",22971177,22982551,"-",0.444486930475882,6.28619427891454,0.0708459408589346,0.286113171542532,"Not_significant"
"ENSG00000079435","LIPE","ENSG00000079435_LIPE","protein_coding","chr19",42401514,42427388,"-",0.602318922924554,4.60279012481809,0.0709533002409915,0.28645951584293,"Not_significant"
"ENSG00000198496","NBR2","ENSG00000198496_NBR2","lncRNA","chr17",43125551,43153671,"+",0.742286933203454,2.39321159958081,0.0709764453840716,0.28645951584293,"Not_significant"
"ENSG00000125814","NAPB","ENSG00000125814_NAPB","protein_coding","chr20",23374519,23421519,"-",-0.609816714778874,3.41676838966926,0.0710104514208855,0.28645951584293,"Not_significant"
"ENSG00000125458","NT5C","ENSG00000125458_NT5C","protein_coding","chr17",75130225,75131757,"-",-0.525032126956031,4.60469627439207,0.0710109099829081,0.28645951584293,"Not_significant"
"ENSG00000064270","ATP2C2","ENSG00000064270_ATP2C2","protein_coding","chr16",84368527,84464187,"+",0.708399499164629,2.4944191333289,0.0710368513428097,0.286484274191549,"Not_significant"
"ENSG00000125450","NUP85","ENSG00000125450_NUP85","protein_coding","chr17",75205659,75235758,"+",-0.413803914591122,6.74279110503836,0.0710961288875626,0.286643422655374,"Not_significant"
"ENSG00000167258","CDK12","ENSG00000167258_CDK12","protein_coding","chr17",39461486,39567559,"+",-0.442600740715078,6.2895260449199,0.0711855060055691,0.286923803253431,"Not_significant"
"ENSG00000115687","PASK","ENSG00000115687_PASK","protein_coding","chr2",241106099,241150264,"-",-0.456934480644241,4.91155290511543,0.0712088045300964,0.286937762209575,"Not_significant"
"ENSG00000115234","SNX17","ENSG00000115234_SNX17","protein_coding","chr2",27370496,27377535,"+",-0.414938538271016,6.83643492009474,0.0712310837587059,0.286947607255205,"Not_significant"
"ENSG00000224543","SNRPGP15","ENSG00000224543_SNRPGP15","processed_pseudogene","chr19",14489388,14489609,"+",-0.997414247836,0.615388387398898,0.0712651422403431,0.287004885202896,"Not_significant"
"ENSG00000171916","LGALS9C","ENSG00000171916_LGALS9C","protein_coding","chr17",18476737,18494945,"+",1.1506963682107,2.06687604768625,0.0713092849306382,0.287102731925024,"Not_significant"
"ENSG00000100216","TOMM22","ENSG00000100216_TOMM22","protein_coding","chr22",38681957,38685421,"+",-0.401716184897094,6.37659137726445,0.0714758872444063,0.287693429292594,"Not_significant"
"ENSG00000127946","HIP1","ENSG00000127946_HIP1","protein_coding","chr7",75533298,75738962,"-",-0.457541727434945,5.8269646060631,0.071530320237999,0.287757813620061,"Not_significant"
"ENSG00000134668","SPOCD1","ENSG00000134668_SPOCD1","protein_coding","chr1",31790422,31816022,"-",0.807073650567556,3.2164436076709,0.0715316672043232,0.287757813620061,"Not_significant"
"ENSG00000233429","HOTAIRM1","ENSG00000233429_HOTAIRM1","lncRNA","chr7",27095647,27100265,"+",0.621509727530113,3.46163153337234,0.0716341249215371,0.288029689779618,"Not_significant"
"ENSG00000234545","FAM133B","ENSG00000234545_FAM133B","protein_coding","chr7",92560758,92590393,"-",-0.597425741980765,4.05289406683788,0.0716481280334658,0.288029689779618,"Not_significant"
"ENSG00000241484","ARHGAP8","ENSG00000241484_ARHGAP8","protein_coding","chr22",44752558,44862788,"+",-0.884993590715647,1.84031866481524,0.0716589833759745,0.288029689779618,"Not_significant"
"ENSG00000173141","MRPL57","ENSG00000173141_MRPL57","protein_coding","chr13",21176658,21179084,"+",-0.499141069318799,5.0977634706749,0.0718318989433649,0.288600433397986,"Not_significant"
"ENSG00000104518","GSDMD","ENSG00000104518_GSDMD","protein_coding","chr8",143553207,143563062,"+",-0.522145979775361,5.29664879829617,0.0718408793492428,0.288600433397986,"Not_significant"
"ENSG00000154229","PRKCA","ENSG00000154229_PRKCA","protein_coding","chr17",66302613,66810743,"+",-0.850465115241179,1.6195250819017,0.0719107526092049,0.288755731827403,"Not_significant"
"ENSG00000221923","ZNF880","ENSG00000221923_ZNF880","protein_coding","chr19",52369917,52385795,"+",0.968193223199715,0.957962002561612,0.07193204824541,0.288755731827403,"Not_significant"
"ENSG00000153233","PTPRR","ENSG00000153233_PTPRR","protein_coding","chr12",70638073,70920738,"-",0.953471915675102,2.78358126554058,0.0719409236015239,0.288755731827403,"Not_significant"
"ENSG00000105866","SP4","ENSG00000105866_SP4","protein_coding","chr7",21428043,21514822,"+",-0.851432870154151,2.40842085729683,0.071959381531715,0.288755731827403,"Not_significant"
"ENSG00000169926","KLF13","ENSG00000169926_KLF13","protein_coding","chr15",31326835,31435665,"+",0.416322678214276,6.73129587205308,0.0720250197738365,0.288938972836472,"Not_significant"
"ENSG00000104549","SQLE","ENSG00000104549_SQLE","protein_coding","chr8",124998497,125022283,"+",0.430486167013093,8.60962656477014,0.0720690936295633,0.289035627514628,"Not_significant"
"ENSG00000237609","LINC02943","ENSG00000237609_LINC02943","lncRNA","chr21",39028536,39029128,"-",1.33308668757163,-0.328696088193722,0.0721135498918204,0.289133761844533,"Not_significant"
"ENSG00000138231","DBR1","ENSG00000138231_DBR1","protein_coding","chr3",138160988,138174949,"-",-0.519787647182967,4.32100043088023,0.0721444750897454,0.28917760505632,"Not_significant"
"ENSG00000227671","ZNF731P","ENSG00000227671_ZNF731P","transcribed_unprocessed_pseudogene","chr1",247189851,247209493,"-",-0.536172394307466,4.09853477411752,0.072180095816241,0.289195291208494,"Not_significant"
"ENSG00000197296","FITM2","ENSG00000197296_FITM2","protein_coding","chr20",44302840,44311202,"-",0.48882258885353,4.75256299126042,0.0722073429603228,0.289195291208494,"Not_significant"
"ENSG00000065534","MYLK","ENSG00000065534_MYLK","protein_coding","chr3",123610049,123884332,"-",1.24100818193484,1.21500464334619,0.0722088615958163,0.289195291208494,"Not_significant"
"ENSG00000021574","SPAST","ENSG00000021574_SPAST","protein_coding","chr2",32063556,32157637,"+",-0.579350936760131,4.06654348039622,0.072268535408888,0.289354174709375,"Not_significant"
"ENSG00000160446","ZDHHC12","ENSG00000160446_ZDHHC12","protein_coding","chr9",128720870,128724127,"-",-0.43029476167292,5.70057988058828,0.0723148606141133,0.289459538916371,"Not_significant"
"ENSG00000213139","CRYGS","ENSG00000213139_CRYGS","protein_coding","chr3",186538441,186546702,"-",-0.962974158546805,0.894877475057745,0.0723366790899151,0.289466777237818,"Not_significant"
"ENSG00000225096","ENSG00000225096","ENSG00000225096_ENSG00000225096","lncRNA","chr6",57961438,58438364,"+",0.990009139424409,0.929833001469448,0.0723718856531058,0.28952757131024,"Not_significant"
"ENSG00000136999","CCN3","ENSG00000136999_CCN3","protein_coding","chr8",119416446,119424434,"+",0.763027266914476,3.53801170309012,0.0724546016048437,0.289778343051056,"Not_significant"
"ENSG00000184226","PCDH9","ENSG00000184226_PCDH9","protein_coding","chr13",66302834,67230445,"-",1.00864948047996,0.483802725284868,0.0724860422452874,0.289823959955867,"Not_significant"
"ENSG00000163510","CWC22","ENSG00000163510_CWC22","protein_coding","chr2",179944876,180007297,"-",-0.433508151457095,5.35918495271324,0.0725498017588779,0.289972976670058,"Not_significant"
"ENSG00000139433","GLTP","ENSG00000139433_GLTP","protein_coding","chr12",109850945,109880541,"-",0.420227405465094,6.08846877192421,0.0725634021530215,0.289972976670058,"Not_significant"
"ENSG00000140945","CDH13","ENSG00000140945_CDH13","protein_coding","chr16",82626965,83800640,"+",0.524506646060305,7.4007252965426,0.0726077534935734,0.289975314917498,"Not_significant"
"ENSG00000026751","SLAMF7","ENSG00000026751_SLAMF7","protein_coding","chr1",160739057,160754821,"+",-1.35722358844112,-0.433551658840667,0.0726090796275271,0.289975314917498,"Not_significant"
"ENSG00000168237","GLYCTK","ENSG00000168237_GLYCTK","protein_coding","chr3",52287089,52295257,"+",-0.577217968581786,3.74258704923935,0.0726241231816739,0.289975314917498,"Not_significant"
"ENSG00000143882","ATP6V1C2","ENSG00000143882_ATP6V1C2","protein_coding","chr2",10721100,10785110,"+",0.852727278423337,1.40721145210261,0.0726723330293511,0.289989986059327,"Not_significant"
"ENSG00000146950","SHROOM2","ENSG00000146950_SHROOM2","protein_coding","chrX",9786429,9949443,"+",0.491593470741032,4.81687094641044,0.0726942483262332,0.289989986059327,"Not_significant"
"ENSG00000105968","H2AZ2","ENSG00000105968_H2AZ2","protein_coding","chr7",44826791,44848087,"-",-0.407509253329724,7.67011699509227,0.0727064696233079,0.289989986059327,"Not_significant"
"ENSG00000172828","CES3","ENSG00000172828_CES3","protein_coding","chr16",66961245,66975149,"+",0.916354178668301,1.80200801558471,0.0727244666834093,0.289989986059327,"Not_significant"
"ENSG00000259153","MAP3K9-DT","ENSG00000259153_MAP3K9-DT","lncRNA","chr14",70808811,70816935,"+",0.70950675355406,2.79818143776743,0.0727280291319812,0.289989986059327,"Not_significant"
"ENSG00000167565","SERTAD3","ENSG00000167565_SERTAD3","protein_coding","chr19",40440844,40444335,"-",0.442474907544796,5.25000552845054,0.0727884780562425,0.290102542795227,"Not_significant"
"ENSG00000147471","PLPBP","ENSG00000147471_PLPBP","protein_coding","chr8",37762595,37779768,"+",0.474707136969235,5.319246063561,0.0727963659855299,0.290102542795227,"Not_significant"
"ENSG00000166579","NDEL1","ENSG00000166579_NDEL1","protein_coding","chr17",8413131,8490411,"+",0.409230539937131,6.30344208356457,0.0728987003078618,0.290376473599132,"Not_significant"
"ENSG00000159348","CYB5R1","ENSG00000159348_CYB5R1","protein_coding","chr1",202961873,202967275,"-",0.491572105804482,5.4307277456995,0.0729240968750597,0.290376473599132,"Not_significant"
"ENSG00000140105","WARS1","ENSG00000140105_WARS1","protein_coding","chr14",100333790,100376805,"-",0.523091287616747,7.99483190698183,0.072925323419442,0.290376473599132,"Not_significant"
"ENSG00000160767","ENTREP3","ENSG00000160767_ENTREP3","protein_coding","chr1",155247205,155255483,"-",0.41108054589531,6.71467898527035,0.0730646860419165,0.290851334144844,"Not_significant"
"ENSG00000235065","RPL24P2","ENSG00000235065_RPL24P2","processed_pseudogene","chr20",21114723,21115197,"+",-1.38958401908117,-0.695678062465826,0.0730927611986208,0.290883049105708,"Not_significant"
"ENSG00000279529","ENSG00000279529","ENSG00000279529_ENSG00000279529","lncRNA","chr19",16572548,16575340,"+",1.1296888765223,0.173514010705938,0.0731562584304926,0.291055675042768,"Not_significant"
"ENSG00000135838","NPL","ENSG00000135838_NPL","protein_coding","chr1",182789293,182830384,"+",1.00064010551293,1.07805364485595,0.073225820144552,0.291252327250781,"Not_significant"
"ENSG00000117139","KDM5B","ENSG00000117139_KDM5B","protein_coding","chr1",202724495,202808487,"-",0.40918847760508,6.72053480245782,0.0732864904584349,0.291331307620326,"Not_significant"
"ENSG00000260778","MIR3677HG","ENSG00000260778_MIR3677HG","lncRNA","chr16",2268155,2273418,"+",1.29804813581875,-0.640918442688085,0.0732967857349195,0.291331307620326,"Not_significant"
"ENSG00000163249","CCNYL1","ENSG00000163249_CCNYL1","protein_coding","chr2",207711540,207761839,"+",-0.443043699604413,5.31821161036361,0.0733203382832588,0.291331307620326,"Not_significant"
"ENSG00000105698","USF2","ENSG00000105698_USF2","protein_coding","chr19",35268962,35279821,"+",0.40438694611837,6.52015596079121,0.0733262333088349,0.291331307620326,"Not_significant"
"ENSG00000108021","TASOR2","ENSG00000108021_TASOR2","protein_coding","chr10",5684731,5763779,"+",-0.453346274747196,6.43646758021015,0.0733885348163595,0.291437767919255,"Not_significant"
"ENSG00000118260","CREB1","ENSG00000118260_CREB1","protein_coding","chr2",207529737,207605988,"+",-0.455736508388491,5.15175439845407,0.0734075266336721,0.291437767919255,"Not_significant"
"ENSG00000229419","RALGAPA1P1","ENSG00000229419_RALGAPA1P1","processed_pseudogene","chr9",105520128,105526359,"+",-1.01113292750104,1.14877952077422,0.0734134678762455,0.291437767919255,"Not_significant"
"ENSG00000134444","RELCH","ENSG00000134444_RELCH","protein_coding","chr18",62187255,62310249,"+",-0.504545751295516,4.53388306059685,0.0734637453061758,0.291545246753995,"Not_significant"
"ENSG00000083290","ULK2","ENSG00000083290_ULK2","protein_coding","chr17",19770829,19867936,"-",0.466716238467232,4.75944438621874,0.0734808495551684,0.291545246753995,"Not_significant"
"ENSG00000087301","TXNDC16","ENSG00000087301_TXNDC16","protein_coding","chr14",52430596,52552522,"-",0.51716091681737,4.32502800520653,0.0735467952141041,0.291716264314409,"Not_significant"
"ENSG00000082269","FAM135A","ENSG00000082269_FAM135A","protein_coding","chr6",70412941,70561174,"+",-0.519834928807143,4.48165003154758,0.0735710580267133,0.291716264314409,"Not_significant"
"ENSG00000180817","PPA1","ENSG00000180817_PPA1","protein_coding","chr10",70202835,70233911,"-",-0.406287335906747,7.59978667383879,0.0735844496393806,0.291716264314409,"Not_significant"
"ENSG00000205670","SMIM11","ENSG00000205670_SMIM11","protein_coding","chr21",34375480,34416961,"+",-1.31933135952117,-0.534939193756511,0.0736079670280699,0.291729548226866,"Not_significant"
"ENSG00000103021","CCDC113","ENSG00000103021_CCDC113","protein_coding","chr16",58231157,58283836,"+",0.579850621280635,3.74766003355002,0.0736867596514472,0.29196183651543,"Not_significant"
"ENSG00000196363","WDR5","ENSG00000196363_WDR5","protein_coding","chr9",134135365,134159968,"+",-0.467895305262472,6.46619655568344,0.0737670358605812,0.292164974765164,"Not_significant"
"ENSG00000171960","PPIH","ENSG00000171960_PPIH","protein_coding","chr1",42658335,42676758,"+",-0.417056340339007,5.77161434444469,0.0737784220114161,0.292164974765164,"Not_significant"
"ENSG00000182054","IDH2","ENSG00000182054_IDH2","protein_coding","chr15",90083045,90102477,"-",0.43181486827324,5.8815635860842,0.073827050775001,0.29221637549757,"Not_significant"
